Frecuencia,Parte Real,Parte Imaginaria
461.680556,5.578893,0.329051
461.694444,2.632760,-7.097136
461.708333,-3.866721,2.375789
461.722222,3.181023,-2.375555
461.736111,-1.731116,11.316830
461.750000,-0.387332,9.227351
461.763889,-1.169479,-5.872935
461.777778,-4.552553,-1.776323
461.791667,-5.937607,2.986545
461.805556,2.087325,8.445122
461.819444,6.358002,5.942929
461.833333,-6.057571,-8.991346
461.847222,-5.260154,1.423420
461.861111,7.741445,-4.509827
461.875000,3.721770,4.754934
461.888889,-3.399817,-2.056585
461.902778,7.614472,0.761505
461.916667,1.312041,7.708356
461.930556,-0.914762,2.270238
461.944444,-3.769919,-1.654863
461.958333,-6.666117,-5.010772
461.972222,12.139007,-1.926800
461.986111,-2.456488,0.185524
462.000000,10.853691,3.056339
462.013889,-12.571240,-2.181488
462.027778,-0.144723,-1.339201
462.041667,-4.815286,4.060132
462.055556,10.947831,-0.483546
462.069444,5.427133,-6.076667
462.083333,4.500124,2.974359
462.097222,-5.517781,2.684833
462.111111,-9.272174,-3.244443
462.125000,-5.994316,-1.181928
462.138889,16.069287,0.163571
462.152778,-0.442816,7.948629
462.166667,-7.324216,-0.437172
462.180556,-8.057259,-6.574763
462.194444,-7.043349,-2.984715
462.208333,7.030111,3.567570
462.222222,3.140436,-3.843544
462.236111,9.112510,0.285652
462.250000,-7.163176,-7.886552
462.263889,3.165004,0.333490
462.277778,-0.754096,1.984322
462.291667,4.415448,7.195005
462.305556,12.355429,-7.583331
462.319444,-0.499927,-0.622953
462.333333,1.311644,-2.621301
462.347222,-2.216575,-12.870292
462.361111,1.583765,-0.061811
462.375000,13.320540,5.779183
462.388889,-1.970806,-1.904754
462.402778,-6.887514,8.300720
462.416667,-11.014895,4.362923
462.430556,3.145091,4.736471
462.444444,4.865558,12.713389
462.458333,-0.444649,-4.384677
462.472222,-3.120803,-3.183110
462.486111,-7.520751,5.243795
462.500000,1.203478,-0.513975
462.513889,6.160188,-2.519522
462.527778,-6.817591,-3.343331
462.541667,-3.972015,3.785845
462.555556,-9.007162,-0.238970
462.569444,-7.551867,4.042243
462.583333,2.823473,10.383923
462.597222,16.407868,-4.598043
462.611111,4.200288,1.280180
462.625000,-2.611855,5.200513
462.638889,-10.232566,-3.882548
462.652778,7.210898,3.437888
462.666667,-4.096264,3.488032
462.680556,3.871878,8.983442
462.694444,-4.884211,7.837421
462.708333,-0.312515,-8.732871
462.722222,2.694026,-0.230580
462.736111,3.519654,-6.986031
462.750000,6.328283,4.250508
462.763889,0.748969,-5.152796
462.777778,-3.477470,-7.848267
462.791667,-6.283957,-2.820998
462.805556,1.400286,-7.976652
462.819444,-2.233940,-2.098048
462.833333,2.975968,-4.435256
462.847222,4.497111,7.330602
462.861111,4.298789,-2.998706
462.875000,-10.388817,-11.787734
462.888889,-0.256768,-7.209159
462.902778,4.613133,-5.780318
462.916667,1.692550,-3.263453
462.930556,1.163733,2.353439
462.944444,-1.759953,-3.540878
462.958333,-8.633049,-6.741749
462.972222,4.140445,-1.781794
462.986111,1.193384,7.841835
463.000000,-4.466287,-8.267475
463.013889,6.240628,0.711843
463.027778,-5.213302,0.753716
463.041667,1.355462,-1.324108
463.055556,-3.463703,2.032089
463.069444,3.759895,8.624319
463.083333,3.834285,7.311864
463.097222,-4.926290,0.774582
463.111111,3.848773,-6.320830
463.125000,-3.101559,-4.420748
463.138889,4.105919,5.350065
463.152778,-5.328685,6.260379
463.166667,-1.099199,-4.744275
463.180556,5.802920,-3.299980
463.194444,-2.397138,0.759793
463.208333,0.318738,-0.745765
463.222222,0.700425,1.486054
463.236111,1.187547,-5.220507
463.250000,3.073165,0.975549
463.263889,3.894262,0.206675
463.277778,-2.296295,-3.751867
463.291667,2.892419,-3.063496
463.305556,3.461462,8.993670
463.319444,3.940825,-0.710964
463.333333,6.266245,-1.957066
463.347222,3.534044,-9.475835
463.361111,-0.775844,-1.225621
463.375000,-2.167190,5.669498
463.388889,2.926881,-2.226875
463.402778,0.668878,-3.845847
463.416667,-3.728876,0.370189
463.430556,2.986750,4.034464
463.444444,-0.201977,1.454610
463.458333,-8.661213,5.898581
463.472222,-2.246639,-1.856343
463.486111,-2.920167,8.308365
463.500000,0.299195,5.336248
463.513889,-4.824781,0.914348
463.527778,-6.586368,7.181622
463.541667,-0.336399,-4.374201
463.555556,-0.370366,-5.324001
463.569444,-4.529438,6.409720
463.583333,7.922837,2.073602
463.597222,7.636573,-0.253456
463.611111,-3.915872,-1.382705
463.625000,-1.040643,-1.662057
463.638889,-2.025797,1.468748
463.652778,-1.271804,3.466800
463.666667,6.748628,-1.058514
463.680556,-7.913267,2.010608
463.694444,-5.207883,1.073334
463.708333,-0.564663,1.500126
463.722222,3.394610,-4.603333
463.736111,2.597124,1.300452
463.750000,10.121032,-2.308548
463.763889,2.663053,-3.215615
463.777778,5.186555,-9.748287
463.791667,1.573979,-5.152895
463.805556,2.116024,9.118909
463.819444,7.115531,4.028856
463.833333,-1.874130,0.074393
463.847222,2.002103,-2.142549
463.861111,6.233244,-1.229854
463.875000,0.394176,0.328834
463.888889,4.648223,1.760470
463.902778,-0.991518,3.535830
463.916667,-4.576342,2.243232
463.930556,-6.638530,-4.549841
463.944444,-3.479265,-2.104618
463.958333,6.722371,1.589677
463.972222,0.761459,4.172808
463.986111,2.530314,-1.384288
464.000000,-1.670500,-4.083746
464.013889,-8.183186,-12.291937
464.027778,2.569213,4.797306
464.041667,3.084502,-6.849025
464.055556,-5.882554,3.978508
464.069444,-6.485933,-1.768339
464.083333,-3.991688,1.888265
464.097222,11.645984,3.280169
464.111111,8.819896,8.500970
464.125000,-6.514325,-2.697887
464.138889,-5.907713,3.784802
464.152778,-6.352588,-2.565511
464.166667,1.412910,1.033100
464.180556,-0.678734,1.662720
464.194444,2.614187,3.669537
464.208333,0.058749,0.199683
464.222222,-5.617361,4.732912
464.236111,-6.372097,4.449470
464.250000,3.664311,-5.558592
464.263889,7.149648,-1.008567
464.277778,0.455538,2.684043
464.291667,-4.137733,12.831486
464.305556,2.824247,-4.367455
464.319444,0.429207,-3.473255
464.333333,1.305901,3.324144
464.347222,-0.283154,-0.708331
464.361111,-1.340051,-0.928169
464.375000,1.464303,7.814543
464.388889,-1.196128,-5.634896
464.402778,5.112963,-1.498682
464.416667,2.864590,-1.854174
464.430556,-0.490773,-1.010199
464.444444,3.073442,-1.498469
464.458333,-0.900330,0.056703
464.472222,-8.258490,2.769087
464.486111,0.508980,-2.300776
464.500000,3.304166,5.700300
464.513889,-0.126895,-1.754813
464.527778,-0.481191,3.439215
464.541667,0.120812,-3.270908
464.555556,8.769157,-6.650306
464.569444,2.843973,10.685153
464.583333,0.580417,1.622224
464.597222,-3.973698,0.568208
464.611111,-6.059570,-0.803026
464.625000,-4.053699,1.939249
464.638889,-2.983741,3.302286
464.652778,-8.764145,8.325557
464.666667,-8.575161,2.991137
464.680556,-2.093309,1.217304
464.694444,-5.200587,-2.439825
464.708333,-1.091500,-4.028309
464.722222,-4.636201,-0.321215
464.736111,-4.106141,2.950309
464.750000,-6.863702,-1.452518
464.763889,-5.634197,-1.390858
464.777778,-3.513649,-6.136655
464.791667,-4.407628,3.655979
464.805556,-5.232725,3.307709
464.819444,5.862870,3.739197
464.833333,6.841874,-4.398611
464.847222,5.389706,-5.694583
464.861111,1.191569,-4.012612
464.875000,-1.861257,10.845588
464.888889,-7.311986,1.262380
464.902778,-4.743731,1.893663
464.916667,3.436181,0.665694
464.930556,9.588329,-0.526828
464.944444,7.269871,-0.975600
464.958333,5.220541,-1.488941
464.972222,-1.118838,-1.503017
464.986111,-0.299666,1.799954
465.000000,-1.630779,-4.952585
465.013889,-0.256932,-8.982198
465.027778,-0.716948,-1.423463
465.041667,-0.560112,1.087296
465.055556,1.106528,-3.730633
465.069444,-0.113256,-3.045038
465.083333,5.461103,5.834419
465.097222,3.355051,4.973363
465.111111,1.829126,5.930487
465.125000,1.003473,-4.535425
465.138889,-0.725034,-2.085460
465.152778,5.197510,1.640169
465.166667,3.444991,0.645309
465.180556,3.586214,0.784294
465.194444,1.858911,-1.857875
465.208333,-6.740862,-1.687338
465.222222,-0.783401,-7.347345
465.236111,1.038344,-0.649472
465.250000,-4.977662,-2.797317
465.263889,0.457220,0.758424
465.277778,2.760017,-2.483579
465.291667,-5.690452,-0.351994
465.305556,-0.795825,-10.222300
465.319444,9.108797,-0.640362
465.333333,3.962003,-5.661595
465.347222,-0.563789,-0.110910
465.361111,-3.653276,-6.387884
465.375000,0.640114,1.979606
465.388889,9.177864,4.460950
465.402778,-2.850073,0.715749
465.416667,3.389191,-1.748043
465.430556,-2.348247,-0.022844
465.444444,2.078546,0.093291
465.458333,-4.497183,0.630960
465.472222,2.491817,-5.443100
465.486111,3.881290,2.844389
465.500000,6.215083,-2.199450
465.513889,1.631620,4.807406
465.527778,5.416961,-6.702110
465.541667,-0.155096,-2.038562
465.555556,-1.246761,2.777535
465.569444,-9.620947,12.110974
465.583333,-6.735629,-1.308960
465.597222,-2.807825,1.064731
465.611111,0.003261,-2.918145
465.625000,9.062357,0.051085
465.638889,-3.006349,-0.976894
465.652778,-2.481258,-2.940532
465.666667,-1.381493,5.639067
465.680556,-7.572118,-0.194853
465.694444,5.349674,3.357387
465.708333,-0.293722,2.149013
465.722222,1.207934,0.197076
465.736111,-7.398087,0.367626
465.750000,-3.293162,-2.315740
465.763889,2.393174,-1.583085
465.777778,7.238198,-6.787870
465.791667,0.623829,-2.657386
465.805556,-0.736224,-2.405694
465.819444,0.937941,3.672216
465.833333,1.404728,1.749014
465.847222,3.927118,-5.205650
465.861111,2.056151,-1.184835
465.875000,-3.385990,2.507804
465.888889,-1.934155,3.606363
465.902778,-4.648099,-0.478673
465.916667,7.765074,3.262613
465.930556,-2.680125,-5.352376
465.944444,-1.660381,-5.162755
465.958333,1.267089,0.934937
465.972222,-0.145499,11.410473
465.986111,2.718967,-0.071074
466.000000,-0.062025,-0.131480
466.013889,0.249338,5.774431
466.027778,3.287285,-0.213121
466.041667,-2.113873,1.274613
466.055556,7.057671,-4.437189
466.069444,4.227375,-1.731402
466.083333,-0.385845,2.568896
466.097222,3.916353,-0.418198
466.111111,-4.447575,-6.057945
466.125000,0.663049,-6.544751
466.138889,4.892913,1.191802
466.152778,2.916277,9.088377
466.166667,-6.263138,1.655291
466.180556,-0.256560,5.537624
466.194444,-4.135940,1.030296
466.208333,-5.604209,-5.981344
466.222222,-2.873314,0.657334
466.236111,4.211016,1.368918
466.250000,1.157194,3.090724
466.263889,0.942412,0.135144
466.277778,1.138443,1.857754
466.291667,3.039372,-1.995284
466.305556,2.479167,-0.176756
466.319444,-1.841723,1.714994
466.333333,-2.749601,-5.878911
466.347222,0.702452,-1.370382
466.361111,-3.385248,0.745195
466.375000,6.161385,0.236734
466.388889,-1.532958,5.863407
466.402778,-7.149186,-0.838273
466.416667,1.760193,1.092598
466.430556,2.516847,0.293788
466.444444,-0.561823,2.184969
466.458333,-3.924860,2.617058
466.472222,-2.309361,-3.004630
466.486111,-2.809031,1.814631
466.500000,2.189843,1.817083
466.513889,3.419483,-4.896425
466.527778,2.624328,-1.720696
466.541667,3.126783,4.596336
466.555556,1.007564,9.188123
466.569444,-6.459697,3.200982
466.583333,-5.876820,-0.264840
466.597222,0.988751,-3.161775
466.611111,1.124647,5.583985
466.625000,-3.301197,6.608800
466.638889,-6.030403,-3.261352
466.652778,4.730289,-2.610168
466.666667,4.237676,-5.362079
466.680556,-1.804919,5.160377
466.694444,-1.302139,2.926904
466.708333,0.434560,0.608182
466.722222,-5.453170,-0.034104
466.736111,0.617759,3.031046
466.750000,2.294749,-3.995292
466.763889,3.380392,3.474190
466.777778,1.663423,-0.739486
466.791667,0.584028,1.060764
466.805556,-2.622375,4.218528
466.819444,-3.733750,-5.394725
466.833333,-3.824917,-0.184231
466.847222,0.414706,-1.730526
466.861111,-0.107963,-5.041358
466.875000,-2.675076,-1.016684
466.888889,-2.109650,-3.352484
466.902778,6.877959,6.319515
466.916667,-1.892941,-3.877949
466.930556,-0.389935,-1.985472
466.944444,1.750135,-6.382343
466.958333,7.051805,5.106476
466.972222,6.412447,-1.453438
466.986111,8.921674,-0.024731
467.000000,0.522292,-1.022763
467.013889,-3.196596,-2.266428
467.027778,0.476240,3.714742
467.041667,-0.498715,1.335706
467.055556,5.036931,-6.244556
467.069444,4.159959,0.401934
467.083333,-5.021277,2.791190
467.097222,-2.328334,0.904832
467.111111,1.015973,-4.822597
467.125000,1.089190,-1.855606
467.138889,10.353240,1.242474
467.152778,1.336351,3.945122
467.166667,-8.249912,1.407057
467.180556,-3.010445,3.938915
467.194444,2.265112,0.761330
467.208333,0.715311,3.490712
467.222222,-1.205457,-4.683126
467.236111,-1.772000,-2.853089
467.250000,4.208904,-1.387629
467.263889,-4.013328,-1.231776
467.277778,-0.106974,-1.510225
467.291667,1.521633,4.747812
467.305556,-0.669092,3.215476
467.319444,-0.512702,-2.880714
467.333333,-6.862098,-1.461577
467.347222,-3.600087,2.464244
467.361111,-1.833530,-5.952960
467.375000,1.324531,3.008530
467.388889,-8.948458,-2.593787
467.402778,-1.074901,4.925228
467.416667,5.754369,0.231892
467.430556,0.404811,-2.263464
467.444444,0.047072,4.653564
467.458333,-0.953912,-4.030839
467.472222,2.139587,-2.151769
467.486111,3.388213,-4.928533
467.500000,-2.839498,-4.565926
467.513889,3.268761,5.010291
467.527778,-3.722467,-1.888135
467.541667,-3.584481,2.806727
467.555556,-3.051952,-1.406755
467.569444,-4.087178,-5.134027
467.583333,-4.007449,-1.390213
467.597222,-5.936215,-7.097906
467.611111,3.083154,3.088143
467.625000,6.002793,-2.077495
467.638889,-0.084310,-1.622985
467.652778,1.705553,-3.182358
467.666667,-4.767471,-8.388719
467.680556,3.658379,-3.878062
467.694444,2.627768,2.045809
467.708333,-3.785491,-0.069517
467.722222,0.742993,-1.220496
467.736111,-2.524503,5.501466
467.750000,-1.495552,3.654429
467.763889,4.607450,-0.272771
467.777778,1.154782,-1.865571
467.791667,-2.681256,1.348158
467.805556,-0.757488,-2.459883
467.819444,0.225246,1.085051
467.833333,2.500983,-0.101681
467.847222,-1.280047,-2.729014
467.861111,-3.363386,1.596486
467.875000,-4.339375,-4.486657
467.888889,4.598515,2.472992
467.902778,3.300833,2.389477
467.916667,-4.547527,2.060270
467.930556,-1.133223,2.156894
467.944444,7.897192,-6.557748
467.958333,6.955699,5.553254
467.972222,-3.021395,2.088499
467.986111,1.333744,-0.350820
468.000000,-5.527588,-1.526024
468.013889,6.643203,4.334948
468.027778,7.426231,1.749584
468.041667,-0.208728,2.916159
468.055556,-1.796007,-0.861997
468.069444,5.855894,2.602079
468.083333,-0.187646,-1.597010
468.097222,2.275038,3.814215
468.111111,-3.401755,-0.347004
468.125000,3.016440,-0.203979
468.138889,-1.023506,4.644286
468.152778,5.081674,2.467454
468.166667,-1.283284,-2.427856
468.180556,4.881106,-3.154673
468.194444,4.106954,-1.513102
468.208333,-1.107970,-5.444784
468.222222,-1.189997,3.338297
468.236111,4.515196,4.047923
468.250000,-1.082797,1.045575
468.263889,1.354321,1.918190
468.277778,-0.842406,2.906658
468.291667,-2.331400,-1.449714
468.305556,-4.122298,-0.073887
468.319444,-3.935444,-3.751744
468.333333,0.939383,0.411673
468.347222,2.543991,2.145487
468.361111,-1.257643,-1.053098
468.375000,1.681322,0.934562
468.388889,4.577483,-3.054458
468.402778,0.529083,-4.267850
468.416667,-1.720591,-7.623135
468.430556,6.133861,0.006156
468.444444,-2.419413,-2.126555
468.458333,-2.038167,0.013538
468.472222,-3.896605,6.966103
468.486111,1.854775,0.288695
468.500000,-2.004329,-1.671394
468.513889,-1.847500,3.689068
468.527778,-2.098288,0.429278
468.541667,0.728824,-3.183461
468.555556,-3.190921,0.055256
468.569444,4.598928,0.106273
468.583333,1.030316,3.603456
468.597222,2.890748,-1.063743
468.611111,-5.475351,1.860711
468.625000,-2.442231,5.015950
468.638889,-2.761027,-6.919706
468.652778,-0.903773,5.573896
468.666667,3.549728,-0.088432
468.680556,-2.313385,4.075250
468.694444,-0.578105,-0.609357
468.708333,-2.590626,-1.431449
468.722222,0.088321,6.720639
468.736111,-0.388067,2.877881
468.750000,-4.207622,-1.917904
468.763889,1.474316,-3.740560
468.777778,2.464529,-6.223619
468.791667,5.758138,-1.927458
468.805556,-4.085454,0.128530
468.819444,-6.470173,-1.028147
468.833333,-3.610447,3.096688
468.847222,0.276860,-3.275522
468.861111,-0.533692,-2.175061
468.875000,-1.370984,8.775888
468.888889,0.812869,-1.726402
468.902778,0.513260,4.914520
468.916667,2.462336,4.912270
468.930556,4.759903,4.827686
468.944444,1.901861,-1.703701
468.958333,2.486823,-3.190345
468.972222,5.776935,6.148258
468.986111,3.415480,0.010951
469.000000,4.341082,0.037254
469.013889,-8.256417,-4.833071
469.027778,-5.296281,-1.780962
469.041667,-3.820206,1.327533
469.055556,-3.174811,-1.877410
469.069444,1.329587,-4.162573
469.083333,0.033422,-2.793774
469.097222,0.220516,3.786054
469.111111,-5.489569,-0.025748
469.125000,3.641615,-0.592428
469.138889,0.245999,-2.653515
469.152778,0.602907,-3.572729
469.166667,0.494026,-3.590184
469.180556,7.432193,1.863876
469.194444,-3.356826,5.006009
469.208333,4.708036,2.697132
469.222222,0.065112,-2.585461
469.236111,-1.153905,-3.475555
469.250000,-0.153112,-1.210461
469.263889,2.332952,0.499538
469.277778,2.408107,1.443185
469.291667,-0.453946,-3.389718
469.305556,-0.517597,-2.028736
469.319444,-0.081882,0.176862
469.333333,1.275439,6.745296
469.347222,2.734817,-1.720226
469.361111,0.279110,0.574084
469.375000,-0.048608,-2.650417
469.388889,2.005978,-5.111005
469.402778,-2.504529,-3.629463
469.416667,0.393516,5.600523
469.430556,-4.136485,1.272563
469.444444,-4.166879,1.025398
469.458333,0.570520,-6.167494
469.472222,4.461785,-3.799894
469.486111,7.088540,6.809969
469.500000,-0.498825,1.217771
469.513889,-6.383196,-1.934489
469.527778,-0.678674,-1.601398
469.541667,-1.265104,3.389856
469.555556,-0.859105,5.019625
469.569444,-5.366236,1.729303
469.583333,-4.143813,-3.173743
469.597222,-1.894580,-4.028024
469.611111,1.039673,-3.358411
469.625000,1.441569,2.574517
469.638889,-3.012054,2.335538
469.652778,-0.413700,-0.792607
469.666667,-0.077187,-3.739217
469.680556,-0.732750,4.127753
469.694444,-0.710400,3.217749
469.708333,1.775909,0.370523
469.722222,1.215964,0.352397
469.736111,-1.176127,-3.236011
469.750000,-0.872935,-2.733362
469.763889,-3.038733,-3.295414
469.777778,0.487505,-0.330597
469.791667,2.714174,0.812165
469.805556,-1.652596,-2.819432
469.819444,0.481555,2.524653
469.833333,2.411597,0.938572
469.847222,1.967222,-4.532499
469.861111,1.524782,2.943899
469.875000,3.549962,-1.625180
469.888889,-3.296942,-3.745181
469.902778,-0.046171,3.486317
469.916667,4.012257,-0.923987
469.930556,-1.257896,4.985950
469.944444,1.726420,-0.441095
469.958333,3.104875,1.561528
469.972222,0.338793,-3.886297
469.986111,2.079277,3.321185
470.000000,-4.495707,-2.381889
470.013889,4.613981,2.584009
470.027778,-0.820401,-1.609329
470.041667,-4.686459,-1.724041
470.055556,1.674208,0.307367
470.069444,3.646665,0.267654
470.083333,-2.146518,6.359193
470.097222,-2.930105,-0.978560
470.111111,1.959128,-4.767788
470.125000,3.976065,0.750044
470.138889,-4.009325,-3.179179
470.152778,1.713601,2.002536
470.166667,-4.412313,-1.905183
470.180556,1.534418,-2.114097
470.194444,-1.896398,1.174956
470.208333,0.882325,4.270471
470.222222,-2.806060,0.038013
470.236111,0.467866,-5.020033
470.250000,-1.210213,2.799665
470.263889,-1.063466,0.704772
470.277778,4.975918,1.375240
470.291667,-0.169488,-3.531977
470.305556,1.714406,1.538806
470.319444,-1.948362,5.625285
470.333333,1.827880,1.738161
470.347222,0.494655,0.632384
470.361111,0.282682,1.243284
470.375000,1.028349,0.357107
470.388889,-2.666237,3.064280
470.402778,-4.716922,0.081650
470.416667,3.525790,2.463455
470.430556,-0.770670,-0.779522
470.444444,2.803134,-1.839518
470.458333,-1.709012,2.798685
470.472222,-1.946568,-1.614572
470.486111,-0.185106,-1.061879
470.500000,-1.497283,7.484046
470.513889,5.549955,2.213620
470.527778,1.549591,0.661795
470.541667,-3.144429,-3.328168
470.555556,3.206662,1.908887
470.569444,-3.413742,5.121611
470.583333,-1.356181,1.345309
470.597222,-1.276295,-8.034556
470.611111,-3.298448,3.971716
470.625000,-4.176356,-0.651266
470.638889,-1.946698,-4.114328
470.652778,4.667492,0.324570
470.666667,3.524821,-1.540834
470.680556,-3.023404,3.413913
470.694444,1.882187,-1.344107
470.708333,3.352099,-2.025967
470.722222,-2.194513,-0.216021
470.736111,2.309000,-1.731417
470.750000,0.778289,2.782531
470.763889,4.537291,-3.539705
470.777778,-1.268237,4.092875
470.791667,-0.140798,-3.212714
470.805556,-1.009514,-4.038981
470.819444,-1.397817,-0.814452
470.833333,-1.401392,-2.386515
470.847222,1.386081,8.154712
470.861111,4.385233,-1.659122
470.875000,-5.681430,1.442293
470.888889,5.615020,3.033367
470.902778,-0.888459,0.294841
470.916667,7.466457,2.754716
470.930556,2.067987,-4.494144
470.944444,1.765545,1.265181
470.958333,-1.515793,-0.385190
470.972222,-2.097967,-5.497803
470.986111,-3.825726,-2.084443
471.000000,-0.050395,-2.858665
471.013889,0.428820,1.084662
471.027778,-4.518861,-1.644551
471.041667,-2.352058,-1.131244
471.055556,-2.942751,-0.595371
471.069444,8.479565,2.382503
471.083333,2.572920,4.240362
471.097222,-1.837612,-2.696311
471.111111,3.007295,-1.589319
471.125000,0.035827,-1.691872
471.138889,-0.991926,2.330853
471.152778,-0.775301,-1.904730
471.166667,-1.574791,-1.814036
471.180556,2.297245,-1.327806
471.194444,2.870733,-1.831580
471.208333,0.380857,-0.725402
471.222222,-0.353117,2.089434
471.236111,2.415122,0.221276
471.250000,3.856979,0.897043
471.263889,4.871446,-2.534584
471.277778,5.162105,-0.354457
471.291667,-0.622322,-1.165623
471.305556,-0.766245,1.696796
471.319444,-1.322021,-3.481448
471.333333,1.454048,-0.508318
471.347222,4.918419,-0.907102
471.361111,-1.017249,-0.816307
471.375000,1.794286,-1.217208
471.388889,1.435556,2.080815
471.402778,0.525862,2.462050
471.416667,-6.527690,5.556088
471.430556,1.915235,1.510619
471.444444,-2.969104,1.936026
471.458333,-2.293534,-0.244567
471.472222,0.178362,1.817925
471.486111,-1.356639,-1.099222
471.500000,3.689142,-3.468703
471.513889,-0.429188,-2.367665
471.527778,-2.198724,6.271454
471.541667,0.806760,-1.614919
471.555556,-3.782986,5.461225
471.569444,-4.125648,0.537204
471.583333,2.283537,0.190156
471.597222,-0.837952,-5.869944
471.611111,-1.391781,4.054893
471.625000,-4.386260,-1.659896
471.638889,1.044793,1.789316
471.652778,-4.125467,-4.374830
471.666667,-3.006019,3.027052
471.680556,3.598067,5.124738
471.694444,-6.614404,0.567673
471.708333,-4.264397,-3.341376
471.722222,0.507631,1.630615
471.736111,-0.575400,-3.426715
471.750000,-4.632451,-5.587649
471.763889,-6.174834,-0.001998
471.777778,0.588080,5.400243
471.791667,2.202441,1.328515
471.805556,2.916766,5.336023
471.819444,4.113666,-3.229578
471.833333,-1.906953,-4.440305
471.847222,-4.865084,-0.136387
471.861111,-0.334591,0.047464
471.875000,2.936751,-0.213859
471.888889,0.093973,2.787572
471.902778,2.178633,1.329366
471.916667,2.311588,0.252576
471.930556,-0.748905,-3.383933
471.944444,-2.665578,-0.357968
471.958333,-0.809936,-0.808673
471.972222,0.075621,0.393638
471.986111,-3.683896,0.407955
472.000000,4.310408,-1.553744
472.013889,-0.405239,0.188836
472.027778,-0.796618,-1.082074
472.041667,3.539291,-2.435144
472.055556,-0.173763,4.465247
472.069444,5.948356,3.177628
472.083333,1.534293,-0.942160
472.097222,2.526305,0.056705
472.111111,-2.281184,2.646798
472.125000,-3.139445,2.195251
472.138889,2.311256,-2.333944
472.152778,3.187889,-3.702424
472.166667,-8.191622,-3.377782
472.180556,1.240332,-1.409001
472.194444,3.852473,-5.586399
472.208333,-1.349087,0.565229
472.222222,-2.595130,-0.114421
472.236111,0.391255,-2.593604
472.250000,-1.762159,-2.053905
472.263889,-0.604854,-1.899932
472.277778,0.150016,3.166355
472.291667,5.737183,0.105288
472.305556,5.696075,1.489755
472.319444,2.981177,1.729665
472.333333,1.791713,0.422174
472.347222,-2.967523,-1.507051
472.361111,0.618248,3.176464
472.375000,1.815243,2.363140
472.388889,1.533212,-3.179392
472.402778,1.960398,0.262773
472.416667,-1.014175,-2.758221
472.430556,-3.751184,4.674006
472.444444,0.300035,2.056931
472.458333,4.032727,-2.233867
472.472222,-3.376415,-1.110200
472.486111,6.374318,3.938441
472.500000,3.416027,4.758924
472.513889,3.398711,-4.443030
472.527778,-2.470402,1.888873
472.541667,-1.137917,-0.795159
472.555556,-0.810800,-3.827648
472.569444,-3.770157,-4.842732
472.583333,2.340412,-1.222905
472.597222,-0.946780,5.901173
472.611111,-1.661000,3.844495
472.625000,-2.553439,0.361522
472.638889,-0.577101,1.573125
472.652778,0.498862,-3.208571
472.666667,0.968017,5.617271
472.680556,-1.213714,-2.498657
472.694444,-3.664205,3.878551
472.708333,-2.065608,0.783631
472.722222,-0.414440,-5.103200
472.736111,-0.628922,-0.474184
472.750000,2.495057,-4.389274
472.763889,1.864856,-0.335251
472.777778,-1.460948,3.628549
472.791667,2.055221,0.150350
472.805556,0.433657,-0.379883
472.819444,2.906994,-5.144140
472.833333,-5.026847,0.758477
472.847222,-0.972397,2.178799
472.861111,2.938235,0.400166
472.875000,0.845230,-0.617182
472.888889,1.810707,-0.904778
472.902778,-0.738527,3.054413
472.916667,-3.717271,4.227171
472.930556,0.992313,-2.341039
472.944444,-3.059993,-2.782466
472.958333,-0.244807,-0.305513
472.972222,3.400855,0.443973
472.986111,2.367820,1.988566
473.000000,1.773650,0.841465
473.013889,1.769308,-0.682653
473.027778,2.137666,0.892058
473.041667,5.328751,3.354759
473.055556,1.530431,-3.497971
473.069444,1.706361,4.248460
473.083333,-1.638208,4.218522
473.097222,2.486207,1.050838
473.111111,-1.384075,1.983435
473.125000,0.001053,3.056344
473.138889,-3.202578,-1.278336
473.152778,-1.003549,5.366356
473.166667,-4.300131,-1.890141
473.180556,-1.747059,-4.463000
473.194444,-1.435816,3.215090
473.208333,-0.590171,4.354806
473.222222,2.592262,1.636020
473.236111,-1.945100,1.299685
473.250000,1.581727,-4.614605
473.263889,6.255027,1.967506
473.277778,-0.470917,1.111794
473.291667,-1.115729,-0.904039
473.305556,2.290624,-0.965447
473.319444,0.469044,1.120065
473.333333,2.091941,0.422175
473.347222,-1.848534,-1.830711
473.361111,0.317132,-2.945942
473.375000,-2.262029,2.932513
473.388889,-1.511541,-2.499417
473.402778,-2.533964,-2.772353
473.416667,1.909217,-1.908391
473.430556,2.863350,-1.796524
473.444444,-3.618446,-2.127314
473.458333,-2.058378,1.675494
473.472222,1.069057,-2.775464
473.486111,-1.849750,-2.886660
473.500000,1.089983,-3.544365
473.513889,-2.251200,-1.859937
473.527778,2.071377,-3.022701
473.541667,-0.437876,-1.051699
473.555556,-0.212229,-3.072192
473.569444,2.298178,-3.916333
473.583333,-2.450552,2.624299
473.597222,1.764929,4.367863
473.611111,-2.146208,-1.786523
473.625000,-2.346042,0.814650
473.638889,-1.569551,-7.678442
473.652778,-0.183320,6.258402
473.666667,3.401603,-3.238438
473.680556,0.517032,-3.112644
473.694444,3.522091,-0.212702
473.708333,7.047682,-0.511115
473.722222,-0.897243,4.548445
473.736111,-3.574398,3.561832
473.750000,-1.800886,-4.724404
473.763889,-0.055549,-2.856060
473.777778,0.973863,3.913089
